Lat,Lng,Year,Month,Severity
25.21,34.81,2010,2,0
25.31,34.86,2010,2,0
25.31,34.86,2010,2,0
24.93,34.96,2010,2,0
24.93,34.96,2010,2,0
25.18,34.84,2010,2,0
26.51,34.07,2009,6,0
26.51,34.07,2009,6,0
26.51,34.07,2009,6,0
26.51,34.07,2009,6,0
26.81,34.00,2009,3,0
26.51,34.07,2008,3,0
26.51,34.07,2008,3,0
26.80,33.99,2009,3,0
26.70,33.95,2009,3,0
26.81,33.43,2009,3,0
27.98,34.45,2007,5,0
28.50,34.50,2009,2,0
16.58,41.00,2007,4,0
15.63,39.67,1998,,3
15.80,39.45,1998,7,2
13.02,42.78,1998,10,0
15.62,39.48,1998,10,2
29.50,34.91,1998,,0
32.24,34.76,1998,7,3
29.49,34.90,1998,,0
29.50,34.91,1998,,0
24.20,36.80,1998,8,2
27.31,49.51,1998,8,3
27.50,49.70,1998,8,1
22.55,39.03,1998,,3
22.60,38.82,1998,,3
22.60,38.82,1998,8,3
14.41,42.97,1998,8,2
12.13,53.18,1998,,1
12.68,54.19,1998,,3
17.47,56.00,1998,3,0
12.51,54.46,1998,,3
12.02,46.98,1998,8,0
-14.26,-169.50,2002,3,1
-14.33,-170.71,2004,3,1
-14.28,-170.58,2004,5,2
-14.33,-170.83,2002,3,1
-14.32,-170.70,1998,3,2
-14.26,-170.59,2002,3,1
-14.16,-169.63,2002,3,1
-14.28,-170.67,2002,3,1
-14.25,-170.69,2002,3,1
-14.28,-170.72,2001,3,1
-14.21,-169.46,2002,3,1
-14.29,-170.68,2002,3,0
-14.28,-170.68,2004,3,1
-14.29,-170.75,2002,3,2
-14.27,-170.60,2002,3,1
-14.25,-169.51,2002,3,1
-14.30,-178.81,2002,3,1
-14.28,-170.72,2002,3,2
-14.37,-170.77,2001,3,1
-14.37,-170.77,2004,3,1
-14.37,-170.76,2002,3,1
-14.26,-170.68,2002,3,1
-14.11,-169.65,2002,3,1
-14.27,-170.68,2002,3,0
-14.34,-170.79,2002,3,1
-14.21,-169.46,2002,5,1
-14.26,-170.63,2001,3,1
-14.26,-170.62,2002,3,1
-14.28,-170.72,2005,10,1
-14.33,-170.70,2004,3,2
-14.32,-170.68,2002,3,0
-14.17,-169.63,2002,3,2
-14.13,-169.63,2002,3,1
-14.28,-170.67,2002,3,1
-14.16,-169.63,2002,3,1
-14.30,-170.70,1994,3,3
-14.30,-170.70,1994,4,-1
-14.28,-170.67,2004,3,1
-14.29,-170.69,2004,3,1
-14.28,-170.68,2002,3,0
-14.26,-170.67,2002,3,1
8.61,150.39,1998,9,2
13.43,144.65,1994,9,3
9.52,138.17,1998,9,1
13.36,144.63,2006,9,-1
13.34,144.63,1998,,2
13.60,144.83,1998,,2
13.42,144.78,2006,9,-1
13.47,144.78,2001,7,0
13.48,144.69,1998,,0
9.20,167.66,2002,9,3
5.99,169.60,2002,11,-1
7.08,171.14,2005,2,-1
7.01,171.37,2002,9,1
7.10,171.16,2006,10,1
7.09,171.20,2002,11,-1
7.14,171.21,1993,5,3
7.16,171.07,1992,12,3
9.34,167.45,2002,9,3
7.01,171.37,2002,9,1
7.08,171.39,1992,12,3
15.20,145.70,2001,7,1
20.55,144.89,2003,9,2
15.20,145.70,2001,7,0
15.22,145.68,1994,,-1
14.50,145.20,2001,8,2
14.15,145.20,2001,10,2
-15.28,145.70,2007,8,-1
15.20,145.70,2001,5,2
15.23,145.69,1994,,-1
14.15,145.20,2001,7,3
14.15,145.20,2001,7,1
14.55,145.55,1998,,1
7.30,134.35,1998,,3
7.35,134.45,1998,,2
7.11,134.25,1998,,3
7.11,134.26,1998,,3
7.13,134.23,1998,,3
7.50,134.50,1998,,3
8.17,134.63,1998,,2
7.33,134.46,1998,,0
2.90,131.80,1998,,3
7.33,134.50,1998,,3
7.43,134.72,1998,,3
7.43,134.61,1998,,2
7.57,134.70,1998,,1
8.16,134.63,1998,,3
7.32,134.51,1998,,2
7.25,134.25,1998,,3
7.26,134.38,1998,,3
7.16,134.35,1998,,3
7.75,134.58,2001,8,0
7.75,134.58,1999,1,3
7.21,134.23,1998,9,3
7.75,134.58,1998,8,2
7.44,134.30,1998,9,3
8.17,134.65,1998,,3
7.00,134.22,1998,,3
7.31,134.49,1998,,2
7.27,134.35,1998,,3
7.28,134.23,1998,,3
7.32,134.23,1998,,3
8.15,134.62,1998,,3
7.45,134.48,1998,,3
3.00,131.17,1998,,3
6.88,134.13,1998,,1
7.55,134.47,1998,,2
7.19,134.37,1998,,3
-18.87,-159.75,2000,4,3
-18.85,-159.80,1999,11,-1
-18.86,-159.80,1994,3,1
-21.20,-159.78,1994,,2
-21.26,-159.73,1999,11,-1
-21.23,-159.77,2000,4,1
-17.52,-149.53,1994,3,2
-16.50,-151.75,1998,,1
-16.51,-151.76,2007,5,3
-16.48,-151.72,2007,6,3
-16.54,-151.73,2007,3,3
-16.54,-151.73,2007,4,3
-16.53,-151.73,2007,3,3
-16.54,-151.74,2007,3,3
-16.50,-151.76,2007,6,3
-16.55,-151.78,2007,3,3
-16.50,-151.78,2007,3,3
-16.50,-151.78,2007,3,3
-16.54,-151.79,2007,3,3
-16.46,-151.78,2007,6,3
-16.44,-151.76,2007,6,3
-16.45,-151.77,2007,6,3
-16.51,-151.78,2008,12,0
-16.51,-151.76,2008,2,0
-16.54,-151.79,2008,9,0
-16.54,-151.73,2008,9,0
-16.53,-151.73,2008,9,0
-16.54,-151.73,2008,9,0
-16.54,-151.74,2008,9,0
-16.50,-151.78,2008,10,1
-16.50,-151.78,2008,10,1
-16.55,-151.73,2008,10,0
-16.50,-151.76,2008,11,0
-16.44,-151.76,2008,12,0
-16.45,-151.77,2008,12,0
-16.55,-151.73,2009,3,0
-16.45,-151.77,2009,5,3
-16.46,-151.78,2009,5,3
-16.51,-151.78,2009,5,3
-16.54,-151.73,2009,3,0
-16.53,-151.73,2009,3,0
-16.54,-151.73,2009,3,0
-16.54,-151.74,2009,3,0
-16.50,-151.78,2009,3,3
-16.50,-151.78,2009,3,3
-16.44,-151.76,2009,5,3
-16.51,-151.76,2009,5,3
-16.50,-151.75,1998,,1
-16.53,-151.73,2009,5,3
-16.54,-151.75,2009,6,3
-16.53,-151.77,2008,12,0
-16.55,-151.78,2009,3,3
-16.54,-151.79,2009,6,3
-16.53,-151.73,2009,5,3
-16.55,-151.70,2009,3,-1
-16.49,-151.71,2009,5,3
-16.53,-151.77,2009,5,3
-16.48,-151.72,2009,5,3
-16.48,-151.72,2008,12,0
-16.53,-151.73,2008,11,0
-16.55,-151.78,2008,9,0
-16.55,-151.70,2008,10,0
-16.54,-151.75,2008,1,0
-16.53,-151.73,2008,11,0
-16.49,-151.71,2008,11,0
-16.55,-151.70,2007,4,3
-16.49,-151.71,2007,5,3
-16.54,-151.75,2007,5,3
-17.54,-149.62,1994,3,3
-17.00,-143.00,1991,2,3
-17.52,-149.92,2007,4,2
-17.59,-142.55,1995,9,-1
-17.55,-142.67,1995,9,-1
-17.54,-142.66,1995,9,-1
-17.54,-142.63,1995,9,-1
-17.63,-142.57,1995,9,-1
-17.62,-142.64,1995,9,-1
-17.60,-142.61,1995,9,-1
-17.58,-142.62,1995,9,-1
-17.60,-149.30,1994,3,2
-14.40,-145.86,1998,,2
-14.00,-147.00,2008,5,0
-17.48,-149.80,2009,4,0
-17.00,-149.00,2007,2,0
-17.58,-149.78,1987,,-1
-17.58,-149.78,1991,3,3
-17.58,-149.78,1994,4,3
-17.58,-149.78,1996,2,2
-17.58,-149.78,1991,,1
-17.50,-149.76,2007,11,0
-17.00,-149.00,2008,7,0
-17.50,-149.92,1994,,1
-17.49,-149.91,2007,6,0
-15.00,-147.60,1998,,2
-15.20,-147.70,1998,,2
-14.95,-147.80,1998,,2
-15.17,-147.67,1994,3,1
-14.99,-147.60,1998,,2
-14.65,-147.64,2008,2,0
-17.00,-151.00,1991,3,3
-17.00,-151.00,1994,,-1
-17.67,-149.45,1994,3,2
-17.63,-149.26,2002,4,2
-17.63,-149.26,2002,4,2
-17.64,-149.24,2002,4,1
-17.46,-149.08,2002,4,2
-17.56,-149.61,2008,3,0
-17.66,-149.61,2008,11,0
-17.52,-149.60,2009,2,0
-17.72,149.59,2007,9,0
-14.58,-145.22,1998,,2
-14.66,-145.18,1998,,1
-17.50,-149.92,1994,3,1
-17.48,-149.90,2002,4,2
-15.00,-148.17,1998,,1
-16.09,-151.74,2008,9,0
-23.41,-149.45,2008,10,0
-17.48,-149.84,2002,4,2
-4.00,173.00,2002,7,1
5.00,170.00,2000,,1
-19.03,-169.87,1999,,1
-19.78,-174.45,2000,3,1
-20.00,-175.00,2000,,3
-21.17,-175.17,2000,3,1
-16.82,179.24,2007,12,-1
-16.82,179.24,2005,,-1
-16.82,179.24,2005,,-1
-16.82,179.24,2006,,-1
-16.82,179.24,2006,,-1
-16.83,179.27,2006,,1
-16.83,179.27,2006,,0
-16.82,179.24,2008,,-1
-16.82,179.24,2007,,-1
-16.82,179.24,2007,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.84,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.83,178.27,2003,,-1
-16.81,178.28,2003,,-1
-16.81,178.28,2003,,-1
-16.81,178.28,2003,,-1
-16.81,178.28,2003,,-1
-16.81,178.28,2003,,-1
-16.81,178.28,2003,,-1
-16.79,178.29,2003,,-1
-16.79,178.29,2003,,-1
-16.79,178.29,2003,,-1
-16.79,178.29,2003,,-1
-16.79,178.29,2003,,-1
-16.79,178.29,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.30,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.80,178.31,2003,,-1
-16.80,178.31,2003,,-1
-16.80,178.31,2003,,-1
-16.80,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.84,178.31,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.80,178.32,2003,,-1
-16.84,178.33,2003,,-1
-16.84,178.33,2003,,-1
-16.84,178.33,2003,,-1
-16.84,178.33,2003,,-1
-16.84,178.33,2003,,-1
-16.84,178.33,2003,,-1
-16.83,179.27,2003,,-1
-16.84,178.27,2002,,-1
-16.84,178.27,2002,,-1
-16.84,178.27,2002,,-1
-16.83,178.27,2002,,-1
-16.83,178.27,2002,,-1
-16.81,178.28,2002,,-1
-16.81,178.28,2002,,-1
-16.81,178.28,2002,,-1
-16.79,178.29,2002,,-1
-16.79,178.29,2002,,-1
-16.84,178.31,2002,,-1
-16.84,178.31,2002,,-1
-16.80,178.31,2002,,-1
-16.80,178.31,2002,,-1
-16.84,178.31,2002,,-1
-16.84,178.31,2002,,-1
-16.80,178.32,2002,,-1
-16.80,178.32,2002,,-1
-16.84,178.33,2002,,-1
-16.84,178.33,2002,,-1
-18.06,177.27,2003,,-1
-18.07,177.27,2003,,-1
-18.19,177.60,2007,,-1
-18.19,177.60,2007,,-1
-18.19,177.60,2008,,-1
-18.19,177.60,2008,,-1
-18.19,177.60,2006,,-1
-18.19,177.60,2006,,-1
-18.18,177.60,2006,,-1
-18.18,177.60,2008,,-1
-18.18,177.60,2008,,-1
-18.18,177.60,2007,,-1
-18.18,177.60,2007,,-1
-16.76,179.94,2006,,-1
-18.59,178.10,2000,4,3
-18.46,178.10,2000,4,3
-18.41,178.09,2004,,-1
-18.39,178.20,2001,3,2
-18.41,178.09,2008,,-1
-16.49,178.83,2004,,-1
-16.49,178.83,2004,,-1
-16.38,179.15,2004,,-1
-16.38,179.15,2004,,-1
-16.33,178.91,2004,,-1
-16.32,178.92,2004,,-1
-16.39,179.03,2004,,-1
-16.21,179.03,2004,,-1
-16.18,179.05,2004,,-1
-16.23,179.10,2004,,-1
-17.21,179.03,2004,,-1
-16.39,179.17,2004,,-1
-16.47,178.75,2004,,-1
-16.32,179.28,2004,,-1
-16.32,179.28,2004,,-1
-16.32,179.30,2004,,-1
-16.36,179.33,2004,,-1
-16.17,179.50,2004,,-1
-16.22,179.55,2004,,-1
-16.16,179.75,2004,,-1
-16.15,179.77,2004,,-1
-16.80,179.30,2000,3,3
-17.82,177.37,2000,3,3
-18.20,178.30,2000,4,3
-18.21,177.68,2008,,-1
-18.21,177.68,2007,,-1
-17.92,178.58,2000,5,2
-16.96,177.32,2003,,-1
-18.15,178.45,1998,12,3
-18.50,177.90,2000,3,3
-16.80,179.90,2004,,-1
-16.78,179.93,2004,,-1
-16.78,179.93,2004,,-1
-16.76,179.94,2004,,-1
-16.76,179.94,2004,,-1
-16.76,179.95,2004,,-1
-16.80,179.90,2003,,-1
-16.80,179.90,2007,,-1
-16.76,179.94,2007,,-1
-16.80,179.90,2009,,1
-16.76,179.94,2009,,0
-16.76,179.94,2006,,-1
-16.80,179.90,2006,,-1
-16.80,179.90,2011,,-1
-16.80,179.90,2010,,1
-16.78,179.93,2010,,-1
-18.50,178.00,2000,5,2
-18.75,178.47,2000,4,3
-18.76,178.53,2000,4,2
-16.24,179.30,2000,4,0
-16.67,179.85,2000,4,1
-19.00,178.20,2000,,3
-17.26,-179.49,2010,,-1
-17.27,-179.49,2010,,-1
-18.34,178.15,2007,,-1
-18.34,178.15,2007,,-1
-18.36,178.15,2007,,-1
-18.36,178.15,2007,,1
-18.36,178.15,2007,11,-1
-17.58,177.34,2003,,-1
-17.54,177.35,2003,,-1
-17.56,177.31,2007,,2
-17.56,177.31,2008,,1
-17.57,177.30,2011,,-1
-17.56,177.31,2007,10,-1
-17.56,177.31,2008,1,-1
-18.41,178.09,2004,,-1
-18.41,178.09,2003,,0
-18.41,178.09,2003,,1
-18.41,178.09,2004,,-1
-17.74,177.15,2004,,-1
-17.74,177.15,2004,,-1
-17.74,177.15,2004,,-1
-17.74,177.15,2004,,-1
-17.68,177.17,2006,,-1
-17.73,177.15,2004,,-1
-17.74,177.14,2004,,-1
-17.74,177.14,2004,,-1
-17.76,177.14,2004,,-1
-17.72,177.15,2004,,-1
-17.74,177.14,2004,,-1
-17.85,177.18,2004,,-1
-17.73,177.18,2004,,-1
-17.76,177.19,2004,,-1
-17.72,177.12,2004,,-1
-17.74,177.12,2004,,-1
-17.73,177.13,2004,,-1
-17.73,177.14,2002,6,1
-17.17,177.02,2006,,-1
-19.06,178.34,2007,,-1
-19.04,178.45,2007,,1
-19.06,178.34,2008,,-1
-19.04,178.45,2008,,1
-19.06,178.34,2006,,-1
-19.00,178.34,2006,,-1
-19.06,178.34,2005,,-1
-19.06,178.34,2011,,-1
-19.04,178.46,2011,,1
-19.06,178.34,2008,11,0
-19.04,178.45,2008,11,-1
-16.91,117.34,2009,,1
-17.57,177.08,2004,,-1
-17.84,177.18,2004,,-1
-17.57,177.09,2004,,-1
-17.57,177.09,2004,,-1
-17.58,177.08,2004,,-1
-17.58,177.08,2004,,-1
-17.35,178.52,2011,,-1
-17.13,178.52,2008,,0
-17.35,178.52,2008,,-1
-17.13,178.52,2007,,-1
-17.35,178.52,2007,,-1
-17.11,179.06,2007,,-1
-17.11,179.06,2008,,3
-17.11,179.06,2011,,-1
-17.11,179.06,2008,1,3
-17.33,178.59,2011,,-1
-17.14,178.52,2008,,-1
-17.33,178.59,2008,,-1
-17.14,178.52,2007,,-1
-17.33,178.59,2007,,-1
-16.76,179.94,2011,,-1
-17.11,179.06,2011,,-1
-17.11,179.06,2006,,1
-17.28,178.20,2004,,-1
-17.28,178.20,2004,,-1
-17.29,178.21,2004,,-1
-17.29,178.21,2004,,-1
-17.29,178.21,2004,,-1
-17.28,178.21,2004,,-1
-17.29,178.21,2004,,-1
-17.29,178.21,2004,,-1
-17.29,178.22,2004,,-1
-17.29,178.22,2004,,-1
-17.28,178.23,2004,,-1
-17.28,178.23,2004,,-1
-17.29,178.22,2003,,-1
-17.29,178.22,2003,,-1
-17.29,178.22,2005,,-1
-17.73,177.13,2003,,-1
-17.73,177.13,2004,,-1
-17.79,177.20,2004,,-1
-17.79,177.20,2004,,-1
-17.68,177.08,2004,,-1
-17.76,177.14,2004,,-1
-17.75,177.14,2004,,-1
-17.73,177.16,2004,,-1
-17.72,177.28,2003,,-1
-17.68,177.08,2003,,-1
-17.72,177.12,2003,,-1
-17.74,177.12,2003,,-1
-17.73,177.13,2003,,-1
-17.74,177.14,2003,,-1
-17.74,177.14,2003,,-1
-17.74,177.14,2003,,-1
-17.74,177.14,2003,,-1
-17.76,177.14,2003,,-1
-17.75,177.14,2003,,-1
-17.72,177.15,2003,,-1
-17.73,177.15,2003,,-1
-17.73,177.16,2003,,-1
-17.85,177.18,2003,,-1
-17.73,177.18,2003,,-1
-17.85,177.19,2003,,-1
-17.85,177.19,2003,,-1
-17.76,177.19,2003,,-1
-17.85,177.20,2003,,-1
-17.79,177.20,2003,,-1
-17.79,177.20,2003,,-1
-17.70,177.23,2003,,-1
-17.65,177.27,2003,,-1
-17.79,177.20,2007,,-1
-17.79,177.20,2010,,1
-17.92,177.20,2000,4,2
-18.62,178.56,2000,4,1
-18.60,178.50,2000,5,2
-18.00,178.00,2000,4,3
-16.91,177.39,2006,,0
-16.91,177.39,2007,,1
-16.91,177.39,2007,11,1
-17.69,178.85,1999,9,-1
-17.67,178.80,2000,,3
-18.29,178.08,2000,4,3
-17.33,178.54,2000,4,3
-16.77,179.93,2000,4,2
-18.90,178.10,1999,6,2
-16.77,179.94,2003,,-1
-17.00,178.00,2000,4,3
-18.43,178.07,2000,4,3
-16.81,179.29,2004,,-1
-16.81,179.29,2004,,-1
-16.81,179.29,2008,,-1
-16.81,179.29,2008,,-1
-16.81,179.29,2007,,-1
-16.81,179.29,2007,,-1
-16.81,179.29,2005,,-1
-16.81,179.29,2005,,-1
-16.81,179.29,2005,,-1
-16.81,179.29,2006,,-1
-16.82,179.58,2000,4,2
-16.81,179.29,2006,,-1
-17.67,-179.34,2006,,-1
-16.77,179.20,2006,,-1
-16.81,179.24,2006,,-1
-16.81,179.24,2006,,-1
-16.81,179.29,2005,,-1
-16.77,179.20,2005,,-1
-16.81,179.24,2005,,-1
-16.81,179.24,2005,,-1
-16.81,179.29,2007,,-1
-16.77,179.20,2007,,-1
-16.81,179.24,2007,,-1
-16.81,179.24,2007,,-1
-16.81,179.24,2008,,-1
-16.81,179.24,2004,,-1
-16.81,179.29,2003,,-1
-16.81,179.29,2003,,-1
-16.81,179.24,2003,,-1
-16.81,179.24,2003,,-1
-16.81,179.29,2004,,-1
-16.83,179.26,2008,,-1
-16.81,179.29,2005,,1
-16.81,179.29,2003,,-1
-16.81,179.29,2003,,-1
-16.81,179.29,2004,,-1
-16.81,179.29,2004,,-1
-17.98,179.23,2008,,-1
-17.98,179.23,2007,,-1
-17.98,179.23,2011,,0
-18.43,178.09,2000,4,3
-16.77,-179.97,2000,,3
-16.81,-179.86,2005,,1
-18.52,178.01,1998,,0
-18.68,178.53,1998,,0
-18.16,178.40,2000,4,3
-18.16,178.40,2008,,1
-18.16,178.40,2008,,-1
-18.16,178.40,2008,,1
-18.16,178.40,2008,,-1
-18.16,178.40,2009,,-1
-18.16,178.40,2009,,-1
-18.16,178.40,2004,,-1
-18.16,178.40,2004,,-1
-18.16,178.40,2003,,-1
-18.16,178.40,2008,1,-1
-18.16,178.40,2008,1,-1
-18.13,178.42,2000,4,3
-18.17,178.39,2003,,1
-18.17,178.39,2004,,-1
-17.13,178.27,2002,2,1
-18.18,178.48,2004,,-1
-18.14,178.37,2004,,-1
-18.14,178.37,2004,,-1
-18.14,178.37,2003,,-1
-18.42,178.02,2000,4,3
-16.85,-179.97,2000,,3
-16.81,179.84,2004,,-1
-16.82,179.85,2004,,-1
-17.57,177.30,2000,4,2
-17.58,177.09,2004,,3
-17.33,179.00,2000,4,3
-17.11,179.06,2008,,-1
-17.11,179.06,2007,,-1
-17.18,178.50,2006,,-1
-17.28,178.46,2011,,0
-17.28,178.46,2011,,-1
-17.28,178.46,2011,,-1
-18.48,177.62,1999,10,-1
-18.18,177.68,2003,,3
-18.22,177.71,2003,,-1
-17.70,177.31,2000,4,2
-17.25,178.57,2000,4,3
-16.70,-178.60,2007,,-1
-16.70,-178.60,2008,,-1
-16.81,-179.85,2011,,-1
-17.58,178.97,2000,4,2
-17.58,178.85,2011,,0
-17.58,178.94,2008,,-1
-17.58,178.94,2007,,-1
-17.58,178.94,2008,1,-1
-17.00,177.00,2009,3,2
-17.00,177.00,2009,3,2
-16.92,177.36,2003,,-1
-16.88,177.39,2007,,-1
-16.88,177.39,2006,,-1
-16.88,177.39,2009,,0
-16.88,177.39,2010,,0
-16.88,177.39,2011,,2
-16.95,177.32,2011,,1
-16.95,177.32,2009,,1
-16.95,177.32,2010,,0
-16.95,177.32,2006,,-1
-16.95,177.32,2007,,-1
-16.73,177.55,2005,2,3
-16.78,177.52,2000,,3
-16.00,178.00,2000,4,2
-22.43,166.37,1998,,0
-21.63,165.45,1998,,0
-22.39,166.53,1998,,0
-22.39,166.88,1998,,0
-22.30,167.02,1998,,0
-22.36,166.85,1998,,0
-22.29,166.19,1998,,0
-22.31,167.03,1998,,0
-22.22,166.32,1998,,0
-22.34,166.42,1998,,1
-22.65,166.30,1998,,0
-21.64,165.45,1998,,0
-21.50,165.50,1995,,1
-20.72,165.22,1983,,-1
-22.42,166.33,1983,3,-1
-22.32,166.45,1998,,0
-22.25,166.27,1998,,0
-21.66,165.45,1998,,0
-22.49,166.44,1998,,0
-22.30,166.02,1998,,0
-22.56,166.33,1998,,0
-22.32,166.49,1998,,0
-14.00,171.00,2004,3,-1
-14.00,171.00,2004,5,-1
-14.00,171.00,2004,3,-1
-13.93,-171.55,2002,5,2
-14.00,180.00,2004,3,-1
-13.83,-171.79,1998,2,2
-13.82,-171.73,1998,3,3
-14.00,-171.00,2001,2,3
-14.00,172.00,2004,3,-1
-10.26,166.28,2012,,-1
-10.26,166.28,2012,,0
-10.26,166.28,2012,,-1
-10.25,166.26,2012,,-1
-10.25,166.26,2012,,-1
-10.25,166.26,2012,,-1
-10.27,166.28,2012,,-1
-10.27,166.28,2012,,-1
-10.27,166.28,2012,,-1
-10.27,166.28,2012,,-1
-10.27,166.28,2012,,-1
-10.27,166.28,2012,,-1
-9.01,160.10,2000,1,2
-9.01,160.10,1998,11,0
-8.50,160.90,2000,5,2
-8.07,156.80,2000,1,3
-9.80,159.80,2000,3,1
-9.80,159.80,1998,11,0
-10.17,161.95,2000,5,2
-8.49,158.13,2000,5,2
-8.49,158.13,1998,11,0
-9.08,160.25,2000,5,2
-7.65,156.67,2000,5,2
10.27,166.29,2012,,-1
10.27,166.29,2012,,-1
10.27,166.29,2012,,-1
-10.20,166.30,2012,,-1
-10.20,166.30,2012,,-1
-10.19,166.28,2012,,-1
-10.29,166.26,2012,,-1
-10.29,166.26,2012,,-1
-10.29,166.26,2012,,-1
-10.18,166.23,2012,,-1
-10.21,166.24,2012,,-1
-10.20,166.27,2012,,-1
-10.19,166.27,2012,,-1
-10.20,166.27,2012,,-1
-10.28,166.27,2012,,-1
-10.28,166.27,2012,,-1
-10.28,166.27,2012,,-1
-10.25,166.26,2012,,-1
-10.25,166.26,2012,,-1
-10.25,166.26,2012,,-1
-10.26,166.26,2012,,-1
-10.26,166.26,2012,,-1
-10.26,166.26,2012,,-1
-9.00,159.25,2000,5,2
-9.00,159.25,1998,11,0
-11.66,169.29,2009,,0
-11.66,169.29,2009,,-1
-11.66,169.29,2009,,-1
10.26,166.26,2012,,-1
10.26,166.26,2012,,-1
10.26,166.26,2012,,-1
10.27,166.28,2010,6,-1
-8.71,157.50,2005,,-1
-8.71,157.50,2006,,-1
-8.71,157.50,2006,,-1
-8.70,157.45,2005,,-1
-8.70,157.45,2006,,-1
-8.70,157.45,2008,,-1
-8.70,157.45,2009,,1
-8.73,157.45,2008,,-1
-8.73,157.45,2009,,-1
-8.73,157.45,2005,,-1
-8.73,157.45,2009,,-1
-8.73,157.45,2005,,-1
-8.74,157.46,2009,,-1
-8.74,157.46,2007,,-1
-8.71,157.49,2005,,-1
-8.71,157.49,2006,,-1
-8.71,157.43,2008,,-1
-8.71,157.43,2005,,-1
-8.71,157.43,2006,,-1
-8.71,157.43,2009,,0
-8.72,157.44,2008,,-1
-8.72,157.44,2009,,1
-8.72,157.44,2005,,-1
-8.72,157.44,2006,,-1
-8.72,157.44,2006,,-1
-8.72,157.44,2009,,0
-8.72,157.44,2005,,-1
-8.71,157.44,2006,,-1
-8.71,157.44,2005,,-1
-8.71,157.44,2006,,-1
-8.71,157.44,2008,,-1
-8.71,157.44,2009,,-1
-8.71,157.44,2009,,0
-8.76,157.52,2005,,-1
-8.77,157.56,2005,,-1
-8.72,157.51,2008,,-1
-8.72,157.51,2009,,-1
-8.71,157.49,2009,,-1
-8.70,157.44,2007,,-1
-10.28,166.28,2010,6,0
-10.28,166.27,2010,6,0
-10.26,166.26,2011,8,0
-10.27,166.28,2011,8,0
-10.26,166.26,2011,,-1
-10.26,166.26,2011,,-1
-10.28,166.27,2010,,-1
-10.27,166.28,2010,,0
-10.28,166.28,2010,,-1
-10.27,166.28,2011,,-1
-10.27,166.28,2011,8,0
-10.27,166.28,2011,,-1
-8.50,179.18,2002,5,3
-15.47,168.14,2008,,-1
-20.24,169.77,2011,,-1
-20.24,169.77,2011,,-1
-20.24,169.78,2011,,-1
-20.25,169.78,2011,,-1
-20.24,169.78,2011,,-1
-20.25,169.78,2011,,-1
-15.38,168.13,2008,,-1
-15.38,168.13,2008,,-1
-15.38,168.13,2008,,-1
-18.81,168.40,2011,,-1
-18.80,169.01,2011,,-1
-18.80,169.01,2011,,-1
-17.54,168.47,2004,,-1
-17.77,168.26,2004,,-1
-15.63,168.12,1998,3,-1
-17.63,168.20,2008,,-1
-17.61,168.22,2008,,-1
-17.50,168.40,2011,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-17.34,168.41,2004,,-1
-16.10,167.43,1998,,-1
-17.64,168.14,2004,,-1
-17.74,168.28,2004,,-1
-17.74,168.29,2004,,-1
-17.64,168.15,2004,,-1
-17.64,168.16,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
-17.72,168.21,2004,,-1
